id,name,age,gender,citizenship,birth_country,residency_years,approving_authority,criminal_record,is_disqualified,vaccination_status,sponsor,club,region,Birth_Date,Education_Level,Stroke,Rank1_Count,Rank2_Count,Rank3_Count,Rank4_Count,Rank5_Count,Historical_Records
SWM4989,Elite_Swimmer_SWM4989,24,Women,JPN,JPN,24,,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,2000-07-30,Bachelors,Individual Medley,5,5,7,9,9,"{200: [100.69464205350593, 103.12642069396848, 98.2413367208309, 101.85416071829482, 101.81726686791883, 104.97734153133732, 101.19775835719051, 104.99346722808014, 102.21926829637027, 99.69748092261874, 101.04055029586792, 104.75604082511569, 100.90895722334481, 102.13423557036067, 98.90014480934114, 101.56138513928914, 100.13628520218356, 102.31302330765624, 103.28694639719454, 98.39816307619161, 103.65672883362029, 100.19464957417054, 102.54081286762225, 102.4588672393061, 98.41412836521096, 98.46745510537254, 98.72900228696199, 99.87755729429307, 103.05517769833696, 101.49296320614556, 100.38430886244511, 99.54826249195172, 103.86395176433136, 98.420395426735, 103.75879967665789, 98.32098698461724, 99.28334101801316, 99.27991149404183, 101.08114526816566, 100.17862385431798, 99.24718393495044, 103.24816784555979, 101.58312481379295, 101.96680811542234, 102.72063406911043, 99.8841649417017, 100.65399449669121], 400: [204.69747082455137, 208.0496817548016, 203.94287212792364, 200.00189627229528, 205.0251046593392, 206.08867740473605, 202.88138207483368, 203.5264574476919, 203.30737060723223, 206.02090194050032, 202.62266503436126, 201.5624349875344, 201.64125755747136, 204.95694289978525, 209.00375505013247, 207.37012956124192, 199.2423560799502, 199.27497843337292, 208.58277485774025, 209.41594655966625, 205.19052523960374, 196.9896616537958, 197.9827477036761, 206.63415349433564, 200.69188225007548, 203.384328190006, 204.46661769008438, 205.01745506406544, 206.45941688232207, 204.5084303719217, 208.34085900448338, 199.0553577109523, 208.84080685949135, 206.43016811239323, 201.41041509915632, 203.33456303856954, 209.89861481736403, 196.3072394504504, 209.54217319195808, 201.05302366639054, 199.43529193535713, 199.91822611371313, 201.3042541409733, 206.8228822214064, 200.42605801006252]}"
SWM9884,Elite_Swimmer_SWM9884,12,Men,GBR,CHN,7,FINA,Major Violation,True,Fully Vaccinated,TYR Sport,Club_BIR,BIR,2013-02-21,High School,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM9884,Elite_Swimmer_SWM9884,12,Men,GBR,CHN,7,FINA,Major Violation,True,Fully Vaccinated,TYR Sport,Club_BIR,BIR,2013-02-21,High School,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM9884,Elite_Swimmer_SWM9884,12,Men,GBR,CHN,7,FINA,Major Violation,True,Fully Vaccinated,TYR Sport,Club_BIR,BIR,2013-02-21,High School,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM9884,Elite_Swimmer_SWM9884,12,Men,GBR,CHN,7,FINA,Major Violation,True,Fully Vaccinated,TYR Sport,Club_BIR,BIR,2013-02-21,High School,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM9884,Elite_Swimmer_SWM9884,12,Men,GBR,CHN,7,FINA,Major Violation,True,Fully Vaccinated,TYR Sport,Club_BIR,BIR,2013-02-21,High School,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM3649,Elite_Swimmer_SWM3649,12,Women,GBR,GBR,12,,Multiple Violations,True,Fully Vaccinated,Nike Swimming,Club_LON,LON,2012-04-14,High School,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM3649,Elite_Swimmer_SWM3649,12,Women,GBR,GBR,12,,Multiple Violations,True,Fully Vaccinated,Nike Swimming,Club_LON,LON,2012-04-14,High School,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM3649,Elite_Swimmer_SWM3649,12,Women,GBR,GBR,12,,Multiple Violations,True,Fully Vaccinated,Nike Swimming,Club_LON,LON,2012-04-14,High School,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM3649,Elite_Swimmer_SWM3649,12,Women,GBR,GBR,12,,Multiple Violations,True,Fully Vaccinated,Nike Swimming,Club_LON,LON,2012-04-14,High School,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM3649,Elite_Swimmer_SWM3649,12,Women,GBR,GBR,12,,Multiple Violations,True,Fully Vaccinated,Nike Swimming,Club_LON,LON,2012-04-14,High School,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM9798,Elite_Swimmer_SWM9798,29,Women,AUS,AUS,29,,Major Violation,True,Fully Vaccinated,Speedo,Club_BRI,BRI,1995-04-04,Bachelors,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM9798,Elite_Swimmer_SWM9798,29,Women,AUS,AUS,29,,Major Violation,True,Fully Vaccinated,Speedo,Club_BRI,BRI,1995-04-04,Bachelors,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM9798,Elite_Swimmer_SWM9798,29,Women,AUS,AUS,29,,Major Violation,True,Fully Vaccinated,Speedo,Club_BRI,BRI,1995-04-04,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM9798,Elite_Swimmer_SWM9798,29,Women,AUS,AUS,29,,Major Violation,True,Fully Vaccinated,Speedo,Club_BRI,BRI,1995-04-04,Bachelors,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM9798,Elite_Swimmer_SWM9798,29,Women,AUS,AUS,29,,Major Violation,True,Fully Vaccinated,Speedo,Club_BRI,BRI,1995-04-04,Bachelors,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM5727,Elite_Swimmer_SWM5727,33,Men,JPN,JPN,33,,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_OSA,OSA,1991-04-10,MBA,Butterfly,5,2,3,2,1,"{50: [24.682207449205958, 25.10496422368479, 25.62459805661958], 100: [49.92465819413521, 49.399046514499915, 49.7375968199477, 52.0073757289799, 49.587600672770584, 49.41083220491739, 51.20298999531403, 49.07861231773205, 50.90094345535249], 200: [103.37815922315468, 104.20337387614236, 98.29621226543183, 101.05680653032951, 101.5494050465791, 101.71212927772709, 101.0128098542515, 98.266098196906]}"
SWM5727,Elite_Swimmer_SWM5727,33,Men,JPN,JPN,33,,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_OSA,OSA,1991-04-10,MBA,Freestyle,2,0,2,1,2,"{50: [25.32295026608018, 25.818066593753414, 24.73240992839285, 26.091707536917802], 100: [51.578306533968146, 50.34396411296537, 50.56121300421589, 50.709901498950096], 200: [99.89483251697806, 104.13007214215835], 400: [207.1950544126286, 203.59767669104158, 200.39147578457474, 204.7567777885817, 205.21607720729068], 800: [404.35524733529496, 392.6768964556552, 399.9917994688098, 419.12140949901584], 1500: [753.2747101907869, 774.6339869421038, 752.9020847311639, 770.8973700106676, 774.8797227549893, 753.9189714184793, 767.1290408256793, 775.3011496233332, 753.9974797837116]}"
SWM5727,Elite_Swimmer_SWM5727,33,Men,JPN,JPN,33,,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_OSA,OSA,1991-04-10,MBA,Backstroke,6,9,7,2,4,"{50: [25.73399038375467, 25.642296536566704, 24.9973591937608, 25.083322702304567, 24.864350485655738, 25.0714004097242, 24.582495959089186, 24.710813846885145, 24.996800835256547, 25.644706855240234, 25.946449030687475, 25.36147705525005, 25.28033498472661, 25.551997028763505, 25.204614777336836, 26.07246647518166, 25.46989974245563, 25.535085195452822, 25.33994578905553, 25.25909622469565, 25.291991678412064, 25.336272653834907, 25.56745735865111, 25.32675513078879, 25.117281510652994, 24.837455263045552, 26.064208687188046, 24.509466749752097], 100: [52.06469239027079, 49.41056770218267, 50.41993463823299, 50.722089109723456, 49.89262783507261, 49.84621125457694, 49.7075580904513, 51.61085874127579, 52.057275107971456, 49.46034643532818, 50.983275928382355, 49.08154112369073, 50.06597488315002, 51.36176884931479, 51.362131853646, 52.05089461267133, 49.8913268183028, 51.13471658763839, 51.27529472903348, 52.34457800313821, 49.68696581590544, 52.00464409775232, 50.25270981714949, 49.77334305798217, 49.96607514023636, 50.98432448897765, 50.92847052537709, 52.08707040532613], 200: [101.3177574074273, 103.31465658522538, 98.90642465482338, 101.09732076380897, 104.20772676179308, 102.31128168580493, 102.18697716470679, 98.30184038071383, 99.01862050351974, 99.1165196907563, 98.46997767392016, 104.01931040357846, 102.43695738711749, 103.04558290341097, 101.1271664492796, 101.09687054344552, 98.47103557717777, 100.71001310057584, 102.06709162374614, 103.50308331406318, 102.22911861749999, 103.13595960637562, 102.39366937869032, 101.75100270431103, 102.429699865853, 99.70210693458706, 100.96142081944468, 103.66172482447837, 103.8418045877301, 99.8631751730949, 98.44390255086135, 100.31555000981491, 104.28078117221962, 98.96083709334292, 99.34706505077432, 100.04747699273793]}"
SWM5727,Elite_Swimmer_SWM5727,33,Men,JPN,JPN,33,,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_OSA,OSA,1991-04-10,MBA,Breaststroke,4,8,10,6,4,"{50: [25.914035766131814, 24.533111758175238, 25.373098284889466, 25.85103578350591, 24.68396711521356, 25.02160612226396, 25.971132543848018, 25.665841524286044, 24.658410732203155, 25.266744527407532, 26.002409074692363, 24.625254389824097, 26.08566113880229, 26.002479122923937, 26.0352741020125, 25.17170715742132, 25.590915964385058, 25.53894339941256, 25.70038107333338, 25.46680315551939, 24.64741980373171, 25.172156657810635, 25.49834210241617, 24.589473887079468, 24.905404840748936, 24.978893966969693, 25.200082259907358, 25.664457998167016, 25.68445955551082, 24.950231055061955, 26.24010823394862], 100: [49.169332034338936, 51.2639262531722, 51.64755601976122, 50.22043856096558, 51.64006900049425, 52.40129844684325, 49.89736115302096, 50.72989722808091, 49.90718585790791, 50.57053231423668, 50.09496288202164, 51.639617094480585, 49.80572676502265, 51.97744898403083, 52.2930046492507, 52.11100179485809, 51.47565916958561, 51.47572568220351, 50.998170229794084, 52.042844458309766, 49.43169780787484, 49.84996935911336, 49.4174988952032, 49.04638661754148, 51.10642218253534, 52.09471023278982, 51.82983773140237, 50.329376857693696, 51.886147624668, 51.06433304513297], 200: [103.0492834716493, 98.47168359550471, 103.6752924985828, 100.48170041884762, 100.7650489195901, 98.46267966944488, 98.09542247598347, 98.8038685174888, 100.91786563156973, 104.46757071617203, 98.78079037995916, 98.585335460683, 100.7303354695249, 101.92678694986226, 102.04707295145433, 102.6476928410118, 98.77014841128377, 103.47956172021999, 100.62101195057356, 102.86201562494719, 98.76522412687798, 98.06327527084302, 100.17269613852189, 104.54460228855768, 104.77004331178324, 100.63735806361316, 99.59299984148623, 98.40550171276318]}"
SWM5727,Elite_Swimmer_SWM5727,33,Men,JPN,JPN,33,,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_OSA,OSA,1991-04-10,MBA,Individual Medley,5,6,1,5,2,"{200: [98.64533301095021, 103.4397145302204, 101.90019933161905, 103.41477941155155, 102.1025771588638, 104.38332657350371, 101.52273227432306, 101.15284362908963, 104.55090102359289, 101.12082758623977, 104.49294805549742, 103.77053948336363, 103.05686415150008, 103.19817846078183, 104.66593892755579, 99.35027857300244, 98.73677416257351, 98.2265372055888, 102.80985524872388, 104.14911657746373, 98.15764508567916, 103.88141584435473, 100.86489078875962, 102.55429986355426, 101.88806271860733, 101.41152994856395, 103.17358504703404, 101.77326632582539, 104.34379662514297, 101.02882175511296, 104.69683952444409], 400: [199.0934956498438, 203.24722544232486, 208.77801387226134, 208.65661342950307, 209.63709644180022, 208.9383995386964, 199.0459688243134, 196.1164470751958, 205.22535381090492, 203.1344287752042, 209.0755195864375, 206.12381207194565, 196.34136063662712, 203.9870079888565, 198.90008168197215, 202.27262897768927, 197.35817145122076, 199.50239562336745, 201.54539964544335, 196.7605755936494, 199.0964922459213, 199.80607446378946, 207.89738523028993, 205.97219879932686, 201.9256679374256, 207.52139719257542, 197.86434109848764, 196.52803448428526, 209.75446198123976, 196.33290444508134, 208.45979893012725]}"
SWM3642,Elite_Swimmer_SWM3642,32,Women,JPN,JPN,32,,Minor Violation,False,Fully Vaccinated,Arena,Club_OSA,OSA,1992-06-02,Bachelors,Butterfly,5,9,6,6,11,"{50: [24.900698288304987, 25.86509786222085, 26.218757174418762, 26.02764255618818, 25.36287159214707, 25.819776643334404, 24.692197068657183, 25.23913764963352, 24.71704722950957, 24.622469203064757, 25.828396472406922, 25.738748693949493, 24.981033711485154, 24.68031737920736, 25.956125183719564, 25.634909073240397, 25.364460861059314, 25.128755069284914, 24.61927209174878, 25.210046126005974, 25.579904593124336, 24.73631993378432, 24.59260331271278, 25.918341606528966, 25.78743265519244, 26.242186795981542], 100: [49.144565314698404, 49.33703204222348, 50.60684773333735, 51.91729216908732, 51.18881044776272, 49.230791953387474, 50.8244085498713, 52.065857536084735, 52.09135167456596, 49.6367140438607, 49.431731919828735, 51.079444572088484, 50.848650324613075, 50.59718942557721, 49.55138377973062, 52.33679307829352, 51.77294829701376, 52.3441909871189, 52.00148007030078, 50.82918102840613, 49.63374348122392, 50.0802468266856, 51.217043519555716, 51.43196695506504, 52.336386463733795, 51.458393350878474, 52.1809099207619], 200: [100.0692184042157, 103.47912618202406, 103.1255422127991, 101.00674193174181, 102.66008300793266, 99.2810397623402, 99.54707978534904, 98.23069778704485, 103.74647445870366, 102.89937592949407, 103.08199072057175, 101.60486617540161, 100.9128089173655, 100.74070287072625, 103.94239246139026, 100.77700121976554, 98.43656901779984, 104.22198545978081, 102.44467004231628, 104.71737432931643, 101.48204181987388, 100.52140188381793, 103.40588499647983, 98.53598204903655, 99.14007159370023, 103.87946559785802]}"
SWM3642,Elite_Swimmer_SWM3642,32,Women,JPN,JPN,32,,Minor Violation,False,Fully Vaccinated,Arena,Club_OSA,OSA,1992-06-02,Bachelors,Freestyle,3,3,4,1,2,"{50: [24.575541002076935, 24.816939329299455, 25.06673715350424], 100: [52.37844322866331, 50.69670896330809, 51.92431654308807, 50.575807932682046], 200: [104.61822576069923, 98.69997662540761, 104.73839029943876], 400: [207.49173333168457, 200.86716403130757, 197.4269999185079, 208.1084325248805, 199.78148810273748, 196.8921690173409, 203.5556648173542, 197.58577525706337], 800: [397.7575193896081], 1500: [755.3855898419907, 768.0048956425832, 735.2108254112411, 784.4816219889835, 771.2100971677379, 770.6536984747504, 755.6048315325304]}"
SWM3642,Elite_Swimmer_SWM3642,32,Women,JPN,JPN,32,,Minor Violation,False,Fully Vaccinated,Arena,Club_OSA,OSA,1992-06-02,Bachelors,Backstroke,5,10,6,7,7,"{50: [25.26461743713435, 25.040647247521886, 25.34231784162625, 25.2201297535549, 25.748241677907203, 24.748321094106302, 25.18065740545361, 26.198883521558752, 25.201283421168508, 24.687236812467077, 26.13879951765321, 26.208413757910137, 24.883796781496244, 25.197582408223262, 25.250718668437294, 26.17821538049568, 25.84592481327667, 25.33028766568752, 24.99870498897978, 24.757187361841552, 25.461284538426927, 24.741793601591098, 25.957419204389133, 24.717463412362783, 24.626796350872887], 100: [49.58833961724781, 49.14085143825634, 50.60152851242611, 49.576996631447216, 50.92230047378838, 50.71247109618948, 52.33058057163949, 50.548518675780564, 49.81155616264437, 50.03149114116903, 49.03455889394973, 49.045042317165475, 51.724879563720314, 50.31350731308938, 51.88511123779496, 52.40643540702465, 51.13717633793314, 50.20728192945554, 49.42201356253771, 49.40894450457427, 51.1474905774388, 49.48165851329582], 200: [98.68325568389275, 98.27926513611813, 102.61119902979505, 101.49325814800609, 98.85339509146588, 103.17154849322421, 104.14047460943145, 103.67741530072318, 99.28560385231839, 103.52906135535437, 98.1868250733048, 98.09238639586555, 98.40141098473282, 99.41449153227573, 100.4516986681408, 102.07261471108238, 98.94312375591808, 99.21495663186889, 99.0561284749765, 101.87766527048929, 98.22990633937212, 104.45699772559946, 104.20505343281788, 100.08390777812113, 103.97047857192759, 104.59811072720973, 103.7209337028304, 102.9736224409542, 104.20860216446933, 98.2869172333129]}"
SWM3642,Elite_Swimmer_SWM3642,32,Women,JPN,JPN,32,,Minor Violation,False,Fully Vaccinated,Arena,Club_OSA,OSA,1992-06-02,Bachelors,Breaststroke,7,6,6,0,5,"{50: [25.549881040744783, 25.177612591080635, 25.386485622195686, 25.45446781581132, 25.772063720715515, 25.74674032257251, 25.243475981800266, 25.711910620352757, 24.61344549806785, 26.120836374454644, 25.834024746692553, 24.569740726692764, 24.75764520006415, 25.265171207015147, 25.403265911051886, 25.935801094082457, 26.09512298855727, 24.914465478012325, 26.03335880833682, 25.611074457466383, 25.52565700358175, 25.05078094053279, 25.505558705957853, 25.793636296357285, 25.29135837138576, 26.112850961871164, 24.55406416736567, 25.602404964913735, 24.50140917558566], 100: [50.186367235819176, 51.48287064514129, 50.523931819786426, 49.15811421293418, 51.06942186380156, 52.21664641389461, 50.02925831656365, 51.4196418161677, 49.31997208513619, 50.717324441595956, 49.219083724445106, 50.150038211731676, 50.1046563368857, 49.29380887253338, 51.500683946904815, 49.40381222328711, 50.086252703172875, 52.20863477775377, 52.27867757079739, 50.39371264116278, 51.42014257041756, 52.07376309619028, 49.129436846225325, 50.78520023331223], 200: [100.88531612700042, 101.75024421872243, 98.07774496842215, 103.05450145442371, 98.84949267649677, 99.4968066371415, 102.15739702936857, 102.2179673743292, 98.56651640077132, 98.05455813937752, 101.7115090699662, 104.93881757675882, 98.33291087607041, 102.19899811831658, 102.89666879933283, 102.4585312785753, 103.96101486625633, 103.36306864041471, 103.38134950834225, 104.1075279438357, 104.49398953928686, 102.5492461007349, 99.5267503424256, 99.35217269131125, 99.36762343989407]}"
SWM3642,Elite_Swimmer_SWM3642,32,Women,JPN,JPN,32,,Minor Violation,False,Fully Vaccinated,Arena,Club_OSA,OSA,1992-06-02,Bachelors,Individual Medley,0,2,1,0,0,"{200: [100.36173863165845, 101.13463056586652, 98.2173776208194, 98.78098677195851], 400: [208.64730649356238, 209.94589282046752, 205.32734000648026, 203.7105825732798, 205.80407543732102, 206.60214890562764, 197.54558194882395]}"
SWM8165,Elite_Swimmer_SWM8165,24,Men,CAN,CAN,24,,Multiple Violations,True,Fully Vaccinated,TYR Sport,Club_TOR,TOR,2000-08-02,Bachelors,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8165,Elite_Swimmer_SWM8165,24,Men,CAN,CAN,24,,Multiple Violations,True,Fully Vaccinated,TYR Sport,Club_TOR,TOR,2000-08-02,Bachelors,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM8165,Elite_Swimmer_SWM8165,24,Men,CAN,CAN,24,,Multiple Violations,True,Fully Vaccinated,TYR Sport,Club_TOR,TOR,2000-08-02,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8165,Elite_Swimmer_SWM8165,24,Men,CAN,CAN,24,,Multiple Violations,True,Fully Vaccinated,TYR Sport,Club_TOR,TOR,2000-08-02,Bachelors,Breaststroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM8165,Elite_Swimmer_SWM8165,24,Men,CAN,CAN,24,,Multiple Violations,True,Fully Vaccinated,TYR Sport,Club_TOR,TOR,2000-08-02,Bachelors,Individual Medley,0,0,0,0,0,"{200: [], 400: []}"
SWM5205,Elite_Swimmer_SWM5205,27,Women,CHN,CHN,27,,Multiple Violations,True,Fully Vaccinated,Arena,Club_BEJ,BEJ,1998-03-08,Bachelors,Butterfly,0,0,0,0,0,"{50: [], 100: [], 200: []}"
SWM5205,Elite_Swimmer_SWM5205,27,Women,CHN,CHN,27,,Multiple Violations,True,Fully Vaccinated,Arena,Club_BEJ,BEJ,1998-03-08,Bachelors,Freestyle,0,0,0,0,0,"{50: [], 100: [], 200: [], 400: [], 800: [], 1500: []}"
SWM5205,Elite_Swimmer_SWM5205,27,Women,CHN,CHN,27,,Multiple Violations,True,Fully Vaccinated,Arena,Club_BEJ,BEJ,1998-03-08,Bachelors,Backstroke,0,0,0,0,0,"{50: [], 100: [], 200: []}"
